track_id,name,artist,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRLKLFX128F1456ED6,Open Your Eyes,Snow Patrol,"rock, alternative, indie, alternative_rock, indie_rock, british, love, britpop",Rock,2009,338813,0.525,0.775,7,-6.101,1,0.0299,0.000794,0.00109,0.176,0.0764,130.949,4
TRGOUNV128F4281928,Neighborhood #1 (Tunnels),Arcade Fire,"rock, alternative, indie, alternative_rock, indie_rock, piano, indie_pop, beautiful, 00s",Rock,2005,288333,0.285,0.732,0,-5.544,1,0.0323,0.078,0.0138,0.327,0.237,123.38,4
TROLARL128F428EE18,The Tourist,Radiohead,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, beautiful, britpop, mellow",Reggae,1997,326533,0.241,0.295,4,-8.571,1,0.0319,0.224,0.0328,0.11,0.0398,114.759,5
TRIMVXU128F4275E4A,Girls & Boys,Blur,"rock, alternative, indie, pop, alternative_rock, dance, british, 90s, britpop",Electronic,1994,290333,0.691,0.853,7,-11.298,0,0.0327,0.0171,0.0,0.0453,0.929,120.055,4
TRFODRF128E0781B18,The Bends,Radiohead,"rock, alternative, indie, alternative_rock, experimental, indie_rock, british, 90s, britpop",Rock,2008,246200,0.288,0.757,0,-8.065,1,0.0652,0.0117,0.14,0.363,0.311,89.694,4
TRCZKJP128F93296E7,Kiss Me,Sixpence None the Richer,"rock, alternative, pop, female_vocalists, soundtrack, 90s, love, pop_rock",Rock,2014,195066,0.48,0.883,3,-4.274,1,0.0369,0.0191,0.000189,0.173,0.434,100.088,4
TRUSCDW128F423A18B,Dazed and Confused,Led Zeppelin,"rock, classic_rock, hard_rock, progressive_rock, blues, psychedelic, 70s, 60s, psychedelic_rock, blues_rock",Country,2003,1525253,0.346,0.893,2,-7.142,1,0.259,0.0054,0.399,0.714,0.176,126.824,4
TRUWCUD12903CD4501,Show Me How To Live,Audioslave,"rock, alternative, alternative_rock, hard_rock, grunge",Blues,2002,277840,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,4
TRXGMLB128F42765BA,On the Run,Pink Floyd,"rock, electronic, classic_rock, experimental, instrumental, progressive_rock, british, psychedelic, 70s, psychedelic_rock",Rock,1973,225384,0.389,0.563,9,-21.191,1,0.0622,0.65,0.903,0.104,0.134,165.393,4
TRCSIUJ128F42A4977,Optimistic,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, post_rock, 00s, britpop",RnB,2000,315973,0.403,0.757,7,-9.931,0,0.0371,0.0496,0.848,0.305,0.573,157.957,4
TROHVWM128F9331992,Scars,Papa Roach,"rock, alternative, metal, alternative_rock, hard_rock, emo, nu_metal",Rock,2010,208213,0.462,0.922,11,-3.827,1,0.0498,0.0851,0.0,0.233,0.432,89.888,4
TRYHOYW128F9312AA8,Lounge Act,Nirvana,"rock, alternative, alternative_rock, 90s, grunge",Rock,1991,156426,0.341,0.964,11,-5.327,0,0.107,1.26e-05,0.000103,0.151,0.459,152.192,4
TRADAXA128F427E50F,Manhattan,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Jazz,2008,204226,0.497,0.802,9,-5.807,1,0.0404,0.0154,0.000219,0.0775,0.402,112.287,4
TRZDIFQ128E078EA8E,Tell Me Baby,Red Hot Chili Peppers,"rock, alternative, alternative_rock, funk",Country,2006,247666,0.695,0.993,0,-3.114,1,0.0612,0.00177,0.00246,0.0814,0.281,107.951,4
TRWBSOX128F92D2DCD,Mr. Blue Sky,Electric Light Orchestra,"rock, pop, classic_rock, progressive_rock, british, 70s",Rock,2006,304440,0.47,0.375,10,-10.876,1,0.0283,0.256,0.0,0.361,0.418,89.271,4
TRJRDNP128F14708B0,Gold Lion,Yeah Yeah Yeahs,"rock, alternative, indie, female_vocalists, alternative_rock, indie_rock",Rock,2006,186226,0.523,0.849,2,-3.392,1,0.0701,0.0214,7.38e-06,0.0823,0.277,158.808,4
TRRHGPA12903CFFC07,Spaceman,The Killers,"rock, alternative, indie, pop, alternative_rock, indie_rock, 00s",Electronic,2009,284360,0.512,0.88,4,-6.697,1,0.041,0.00068,1.41e-05,0.116,0.846,152.007,4
TRLYATC128F9311186,Red Light Indicates Doors Are Secured,Arctic Monkeys,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2006,145626,0.618,0.856,11,-4.842,0,0.0302,0.00325,0.0,0.149,0.907,110.678,4
TRSEHKD128E0782311,Coffee & TV,Blur,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Rock,1999,358693,0.738,0.786,2,-9.07,1,0.0363,0.0483,0.294,0.101,0.718,121.609,4
TRILYBE128F428923B,Perfect Day,Lou Reed,"rock, classic_rock, singer_songwriter, soundtrack, piano, 70s, beautiful, mellow",Pop,1972,224600,0.39,0.206,10,-15.74,1,0.0327,0.688,0.000412,0.102,0.106,147.27,3
TRBHLDQ128F423EF10,Blue Orchid,The White Stripes,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,2005,160266,0.478,0.657,10,-8.523,0,0.323,0.0778,1.85e-05,0.121,0.611,151.229,4
TRLDLUT128F1460499,A Day in the Life,The Beatles,"rock, pop, classic_rock, experimental, progressive_rock, british, psychedelic, 60s, psychedelic_rock",Rock,2014,303000,0.375,0.425,4,-11.181,0,0.0256,0.182,0.0172,0.0872,0.31,79.049,4
TRMYECS128F92DE4B4,Rabbit Heart (Raise It Up),Florence + the Machine,"rock, alternative, indie, pop, female_vocalists, british, indie_pop",Rock,2010,232360,0.625,0.858,9,-3.483,0,0.0462,0.092,1.36e-06,0.266,0.418,116.98,4
TRVNFJO128F42BC5A0,Dashboard,Modest Mouse,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop",Rock,2007,247280,0.647,0.903,11,-5.012,0,0.0374,0.0101,4.22e-05,0.253,0.96,135.921,4
TRLNBNI128E07822C0,Planet Telex,Radiohead,"rock, alternative, indie, alternative_rock, experimental, indie_rock, british, 90s, britpop",Rock,1995,259200,0.429,0.88,9,-8.013,0,0.109,0.0206,0.698,0.607,0.255,148.965,3
TRGOCVT128F428BC83,Heart of Glass,Blondie,"rock, pop, female_vocalists, dance, 80s, new_wave, 70s",Rock,1999,294040,0.507,0.916,2,-6.505,1,0.048,0.000849,0.00564,0.805,0.457,115.851,4
TRRPRXH128F423F02F,Debaser,Pixies,"rock, alternative, indie, alternative_rock, punk, indie_rock, 80s, american, post_punk, grunge",Rock,2005,188013,0.288,0.967,5,-4.267,1,0.0947,0.000616,0.741,0.94,0.449,133.044,4
TRXFYTA128F429364C,Wild Horses,The Rolling Stones,"rock, classic_rock, british, 70s, blues_rock",Pop,2011,344386,0.443,0.309,7,-9.75,1,0.0267,0.666,0.000785,0.0813,0.178,140.749,4
TRAHHMT128F1459939,The Show Must Go On,Queen,"rock, classic_rock, hard_rock, 80s, british, 90s",Rock,2001,245760,0.452,0.371,11,-10.417,0,0.0265,0.549,0.849,0.104,0.135,165.896,4
TRORAUP128F428192A,Une année sans lumière,Arcade Fire,"rock, alternative, indie, alternative_rock, indie_rock, beautiful, 00s",Rock,2004,220960,0.444,0.771,7,-7.021,1,0.0286,0.0439,0.608,0.0826,0.61,106.037,4
TRYAWVI128F42A01AE,Crawl,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Punk,2008,246413,0.334,0.875,4,-3.798,0,0.0751,0.000153,0.000494,0.413,0.322,169.426,4
TRNJGXP128F428F408,The Hardest Button to Button,The White Stripes,"rock, alternative, indie, alternative_rock, indie_rock, 00s, blues_rock",Rock,2003,212266,0.689,0.511,4,-8.407,0,0.0742,0.00808,0.276,0.0914,0.578,128.458,4
TRQOGKL12903C9A5A4,Dammit,blink-182,"rock, alternative, alternative_rock, punk, punk_rock, 90s",Rock,2000,185906,0.393,0.995,0,-4.087,1,0.202,6.27e-05,9.8e-06,0.973,0.0641,125.338,4
TRZFVUY12903CF6789,Under Pressure,Queen,"rock, classic_rock, 80s, british",Electronic,2016,245266,0.662,0.714,2,-6.342,1,0.0474,0.421,0.0,0.0906,0.505,113.512,4
TRXKRZI128F932C312,Blitzkrieg Bop,Ramones,"rock, classic_rock, punk, punk_rock, 70s",Rock,2011,134360,0.532,0.79,9,-5.756,1,0.0941,0.0103,0.244,0.103,0.959,176.148,4
TRZEJSA128F92DE1B3,505,Arctic Monkeys,"rock, alternative, indie, alternative_rock, indie_rock, british, beautiful",Rock,2007,253586,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4
TRCTEDP12903CBA4AB,Piano Man,Billy Joel,"rock, pop, classic_rock, singer_songwriter, 80s, piano, 70s",Rock,2014,273855,0.327,0.555,0,-6.406,1,0.026,0.295,1.17e-06,0.071,0.372,177.745,3
TRZCIWG128F4248B25,Lost!,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, beautiful, 00s, britpop",Rock,2012,236213,0.359,0.779,7,-7.52,1,0.0412,0.0057,0.837,0.379,0.582,86.951,4
TRUDQBY128F1487A71,Dreams,Fleetwood Mac,"rock, pop, female_vocalists, classic_rock, 70s",Rap,1988,254453,0.823,0.338,0,-15.899,1,0.0413,0.139,0.00129,0.5,0.785,120.473,4
TRASGVG128F92E8E0F,Breakeven,The Script,"rock, alternative, indie, pop, alternative_rock, indie_rock, male_vocalists, love, beautiful, pop_rock",Rock,2010,258000,0.632,0.593,10,-7.494,1,0.0243,0.0724,0.0,0.0963,0.475,94.003,4
TRMJCII12903CEBF6C,Stricken,Disturbed,"rock, metal, hard_rock, heavy_metal, nu_metal",Metal,2005,245226,0.404,0.969,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,4
TRLMQXT12903CA2A04,Cochise,Audioslave,"rock, alternative, alternative_rock, hard_rock, grunge",Electronic,2002,222026,0.452,0.873,9,-4.867,1,0.0613,0.000519,0.0,0.0592,0.433,80.473,4
TRCUNJQ128F428E876,Be Somebody,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,2003,227520,0.472,0.837,2,-6.467,1,0.0602,0.0277,0.00773,0.29,0.315,132.429,4
TRHRFIN128F425DEF1,4th Dimensional Transition,MGMT,"rock, electronic, alternative, indie, indie_rock, psychedelic, american, indie_pop, psychedelic_rock, 00s",Rock,2008,238013,0.381,0.939,9,-4.684,1,0.125,0.042,0.918,0.172,0.335,159.97,4
TRCVUEM12903CB61A2,Ticket to Ride,The Beatles,"rock, pop, classic_rock, british, 60s, oldies",Pop,2008,193120,0.5,0.411,4,-18.803,0,0.0655,0.0149,0.0,0.235,0.57,123.46,4
TRLMMMH128F930B6B9,Houdini,Foster the People,"rock, electronic, alternative, indie, pop, indie_rock, american, indie_pop",Rock,2011,202466,0.632,0.908,8,-3.511,1,0.0458,0.00762,0.000172,0.167,0.764,110.024,4
TRYSPOW128F4280A46,Caring Is Creepy,The Shins,"rock, alternative, indie, indie_rock, soundtrack, indie_pop, mellow",Rock,2001,200173,0.413,0.707,2,-8.65,1,0.0375,0.0232,2.84e-06,0.293,0.494,94.614,4
TROHJBH128F422984F,Jacqueline,Franz Ferdinand,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2004,229026,0.279,0.688,0,-8.587,0,0.0611,0.000116,0.00434,0.386,0.309,152.634,4
TRXTLPT128F42881BD,Communication Breakdown,Led Zeppelin,"rock, classic_rock, hard_rock, heavy_metal, british, 70s, 60s, blues_rock",Blues,2007,147933,0.399,0.946,2,-6.998,1,0.164,0.0572,6.77e-06,0.73,0.447,175.009,4
TRNXBAE128F148D0BB,Falling Away From Me,Korn,"rock, alternative, metal, 90s, nu_metal",Rock,2011,270866,0.459,0.764,9,-7.549,1,0.0408,0.000146,0.000238,0.146,0.14,104.206,4
TRYAEUK128F425DEF7,The Handshake,MGMT,"rock, electronic, alternative, indie, pop, indie_rock, psychedelic",Rock,2007,219626,0.565,0.763,11,-7.043,0,0.0584,0.27,0.0087,0.299,0.283,139.995,4
TRPCAOD128E0788980,Cherub Rock,The Smashing Pumpkins,"rock, alternative, alternative_rock, 90s, grunge",Rock,1993,298253,0.371,0.866,9,-7.426,1,0.039,5.91e-06,0.58,0.196,0.447,87.254,4
TRWJYOT128F935572B,In the Aeroplane Over the Sea,Neutral Milk Hotel,"rock, alternative, indie, folk, indie_rock, 90s, acoustic, love, beautiful",Rock,1998,202560,0.26,0.724,7,-5.093,1,0.033,0.334,0.0,0.114,0.222,93.726,3
TRIRJMS128F427FC24,Question!,System of a Down,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",Metal,2005,200600,0.207,0.973,4,-3.209,0,0.188,0.00083,0.0164,0.311,0.358,180.881,4
TRAOZFO128F4298435,Everyday I Love You Less and Less,Kaiser Chiefs,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2005,217706,0.504,0.949,1,-4.474,0,0.0416,0.00594,2.91e-06,0.242,0.581,160.037,4
TRAFMVN128F147CBCE,Fade to Black,Metallica,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",Metal,1984,417400,0.258,0.907,7,-7.287,1,0.112,0.0183,0.201,0.11,0.317,113.679,4
TRUOJJS128F145C256,A Rush of Blood to the Head,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, love, beautiful, 00s, britpop, mellow",Rock,2002,349973,0.536,0.49,5,-7.176,1,0.0245,0.178,2.32e-06,0.255,0.136,138.331,4
TRLPOFP128F92E22AD,Walk This Way,Aerosmith,"rock, classic_rock, hard_rock, 80s, 70s",Rap,2012,216826,0.786,0.829,0,-3.084,1,0.0529,0.0372,0.0,0.175,0.947,105.628,4
TRHODCF128E0789036,Last Living Souls,Gorillaz,"rock, electronic, alternative, indie, pop, alternative_rock, experimental, british, hip_hop, trip_hop",Rock,2005,190400,0.849,0.555,9,-5.602,0,0.0604,0.0257,0.351,0.0625,0.891,137.08,4
TRCKGPG128E078ED38,Break Stuff,Limp Bizkit,"rock, alternative, metal, alternative_rock, hard_rock, 90s, nu_metal",Rock,2010,166053,0.457,0.873,8,-7.407,1,0.165,0.00258,0.000417,0.0754,0.718,108.857,4
TRGXTPW128E0798B75,Knives Out,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, beautiful, 00s, britpop",Jazz,2012,254866,0.434,0.667,2,-6.699,0,0.0353,0.108,0.204,0.141,0.161,137.246,4
TRIPSRK128F421A76D,Daylight,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, piano, 00s, britpop",Rock,2002,327800,0.453,0.571,11,-6.117,1,0.0314,0.00976,0.518,0.0846,0.189,132.787,4
TRJFMNK128E07840C2,19-2000,Gorillaz,"rock, electronic, alternative, indie, pop, alternative_rock, british, chillout, hip_hop, trip_hop, 00s",Rock,2001,210880,0.815,0.72,7,-7.311,1,0.0536,0.177,7.31e-06,0.16,0.946,89.914,4
TRISYYV128F932E74E,I Might Be Wrong,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, britpop",Rock,2008,293773,0.601,0.735,7,-8.321,0,0.0255,0.263,0.795,0.11,0.505,102.891,4
TRLPSZJ128F932474C,Believe Me Natalie,The Killers,"rock, electronic, alternative, indie, pop, alternative_rock, indie_rock, american, 00s",Rock,2004,304733,0.429,0.903,0,-5.388,1,0.0568,1.59e-05,0.00515,0.0544,0.177,96.096,4
TRJRDCZ128F427FC25,Radio/Video,System of a Down,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",Rock,2005,249226,0.358,0.918,6,-2.472,0,0.0722,0.157,9.09e-06,0.369,0.489,139.327,4
TRHBABG128F4281C8E,Soma,The Strokes,"rock, alternative, indie, alternative_rock, indie_rock, american, 00s",Rock,2001,153840,0.499,0.706,0,-7.335,1,0.0302,0.0747,0.00289,0.0753,0.483,148.931,4
TRXLGBU128E0782FDA,Morning Bell,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, british, psychedelic, post_rock, 00s, britpop, mellow",Rock,2012,275800,0.655,0.472,2,-12.142,1,0.0325,0.727,0.518,0.325,0.383,142.156,5
TRBMELE128F1468029,Walk,Pantera,"rock, metal, heavy_metal, thrash_metal, 90s, power_metal",Rock,2013,315120,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4
TRZJGCC128F427A496,For Emma,Bon Iver,"rock, indie, folk, singer_songwriter, acoustic, male_vocalists, beautiful, 00s, mellow",Folk,2008,220720,0.669,0.613,4,-11.12,0,0.036,0.487,0.18,0.132,0.565,110.67,4
TRPRQXU128E0789D38,White Shadows,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, britpop",Rock,2005,328219,0.491,0.783,8,-8.997,0,0.0484,0.00521,0.0361,0.0951,0.26,127.437,4
TROJPLY128F148A581,"You're Gonna Go Far, Kid",The Offspring,"rock, alternative, alternative_rock, punk, punk_rock",Rock,2008,177826,0.55,0.918,9,-3.159,0,0.0682,0.00466,0.0,0.206,0.563,126.083,4
TRVENTI128F92DE1A3,D Is for Dangerous,Arctic Monkeys,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,2007,136106,0.555,0.926,1,-4.685,1,0.037,9.78e-06,0.000134,0.0808,0.765,145.044,4
TRMHZDA128F42950E1,Wonderful Tonight,Eric Clapton,"rock, classic_rock, blues, 70s, love, guitar, blues_rock",RnB,1997,224800,0.559,0.124,7,-21.157,1,0.03,0.683,0.157,0.149,0.478,95.472,4
TRWIKBF128F92DD506,Goodbye My Lover,James Blunt,"rock, alternative, indie, pop, singer_songwriter, british, acoustic, piano, male_vocalists, love, beautiful, britpop, mellow",Pop,2012,258373,0.412,0.309,4,-10.079,1,0.0546,0.95,0.00388,0.0944,0.265,79.907,3
TRILLIR128F429E5D7,Battery,Metallica,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",Rap,1986,312586,0.467,0.882,4,-11.176,0,0.0496,0.000371,0.304,0.0952,0.452,96.67,4
TRIDUTO128F92DE1A5,Balaclava,Arctic Monkeys,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,2007,171226,0.414,0.811,11,-4.4,0,0.0919,0.00133,0.000129,0.333,0.762,137.617,4
TRHSVNJ128E0780D7B,Pure Morning,Placebo,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Rock,2011,238480,0.451,0.912,8,-6.48,1,0.0666,0.0518,6.08e-06,0.09,0.22,81.797,4
TROIODT128F92C9D13,17,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,2008,185373,0.41,0.876,7,-3.723,1,0.0471,0.0127,3.64e-05,0.241,0.609,121.115,4
TRAWNNL128F92F6D75,Summer Skin,Death Cab for Cutie,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop, emo, mellow, chill",Electronic,2005,194226,0.615,0.476,2,-12.205,0,0.0337,0.161,0.0334,0.0946,0.611,91.584,4
TRCPNJP12903CCFAA9,Jailhouse Rock,Elvis Presley,"rock, classic_rock, 60s, oldies",Rock,2012,148978,0.622,0.676,1,-6.222,1,0.0686,0.291,3.62e-05,0.0979,0.93,166.529,4
TRUPZXN128F92D12C3,For Reasons Unknown,The Killers,"rock, alternative, indie, alternative_rock, indie_rock",Rock,2013,213280,0.5,0.886,3,-3.847,1,0.0386,0.000459,0.0511,0.151,0.505,140.384,4
TRQFLSV128F427EC6B,The World at Large,Modest Mouse,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop, beautiful, mellow, chill",Rock,2004,272506,0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,4
TRDBHKC128F42A3A97,You Found Me,The Fray,"rock, alternative, indie, pop, alternative_rock, indie_rock, piano, love, beautiful",Pop,2003,243733,0.336,0.804,8,-5.411,0,0.042,0.0191,0.0,0.134,0.395,152.074,4
TRDKKBF128F930C25D,Lust For Life,Iggy Pop,"rock, alternative, classic_rock, punk, soundtrack, punk_rock, 70s",Punk,2012,311160,0.186,0.945,9,-7.101,1,0.0547,0.00101,0.0,0.103,0.766,205.073,4
TRGIZLK128F9326C84,The Boxer,Simon & Garfunkel,"rock, pop, classic_rock, folk, singer_songwriter, acoustic, 70s, 60s, oldies, mellow",Rock,2002,307666,0.445,0.486,11,-14.521,1,0.0616,0.76,0.000658,0.189,0.629,93.019,4
TRUESLO128F4265962,In Limbo,Radiohead,"rock, electronic, alternative, indie, alternative_rock, ambient, experimental, british, chillout, beautiful, 00s, britpop",Electronic,2000,211000,0.375,0.634,0,-10.543,1,0.0317,0.674,0.828,0.135,0.502,89.752,4
TRHAQBG128F42809D2,Dancing in the Dark,Bruce Springsteen,"rock, pop, classic_rock, singer_songwriter, 80s",Jazz,1994,211173,0.559,0.775,11,-12.102,1,0.0373,0.0369,0.877,0.119,0.723,148.934,4
TRUFWRV128F4289BCB,Sugar,System of a Down,"rock, alternative, metal, alternative_rock, hard_rock, nu_metal",Rock,1998,153800,0.446,0.89,1,-2.74,1,0.25,0.00187,0.00109,0.266,0.571,131.083,4
TRRIHBF128F428192D,Crown of Love,Arcade Fire,"rock, alternative, indie, alternative_rock, indie_rock, love, beautiful, 00s",Rock,2005,282333,0.317,0.651,3,-6.492,1,0.0274,0.0561,8.82e-05,0.278,0.283,102.642,1
TRLVLJQ128E0794805,Fat Bottomed Girls,Queen,"rock, classic_rock, hard_rock, 80s, british, 70s",Rock,1978,257247,0.32,0.599,7,-8.203,1,0.0409,0.00558,1.2e-05,0.332,0.384,89.392,4
TRFPXXU128F933D7EB,Suddenly I See,KT Tunstall,"rock, alternative, indie, pop, female_vocalists, singer_songwriter, 00s",Pop,2013,203706,0.567,0.754,0,-5.699,1,0.0444,0.238,0.0,0.104,0.681,100.333,4
TRQTSAO128F4255A33,O Green World,Gorillaz,"rock, electronic, alternative, indie, pop, alternative_rock, british, hip_hop, trip_hop",Rock,2005,275000,0.672,0.768,0,-7.718,1,0.0347,0.00201,0.905,0.136,0.858,122.583,4
TRIFLWF128E078903C,Every Planet We Reach Is Dead,Gorillaz,"rock, electronic, alternative, indie, pop, alternative_rock, british, hip_hop, trip_hop, chill",Rock,2005,293266,0.578,0.484,4,-7.08,0,0.0273,0.0159,0.0105,0.0654,0.362,88.152,4
TRHRJKC128F426726D,Back in the U.S.S.R.,The Beatles,"rock, pop, classic_rock, british, 60s",Rock,2011,154479,0.609,0.717,9,-7.373,1,0.0292,0.196,0.000644,0.0803,0.756,142.79,4
TROQTGT128E078F4E6,Still Waiting,Sum 41,"rock, alternative, punk, punk_rock",RnB,2002,158000,0.434,0.939,7,-5.698,1,0.246,0.00102,0.000214,0.375,0.539,191.981,4
TRSJKLY128E079849E,Here It Goes Again,OK Go,"rock, alternative, indie, alternative_rock, indie_rock, dance",Rock,2010,180213,0.54,0.89,0,-2.313,1,0.041,0.000351,6.72e-05,0.112,0.828,145.711,4
TRKPWGR128E078EE06,Where Did You Sleep Last Night,Nirvana,"rock, alternative, alternative_rock, 90s, acoustic, grunge, cover",Rock,2002,302533,0.551,0.673,3,-7.362,1,0.0805,0.651,0.00047,0.683,0.349,108.482,3
TRMYOTO128F92FD66C,Getting Away With Murder,Papa Roach,"rock, alternative, metal, alternative_rock, hard_rock, nu_metal",Rock,2010,190586,0.557,0.959,1,-4.632,1,0.0547,0.000113,8.04e-05,0.233,0.331,103.887,4
TROLTRT128E07923EC,High Speed,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, britpop, mellow",Rap,2000,256466,0.495,0.525,7,-9.342,0,0.0301,0.396,0.00736,0.0961,0.249,154.466,4
TRRHHOH128F4220A55,Slide,Goo Goo Dolls,"rock, alternative, pop, alternative_rock, 90s",Electronic,2006,212066,0.395,0.843,8,-4.476,1,0.0374,0.00491,0.0,0.0404,0.481,112.427,4
TRGCBMU128F425BAE9,One Way or Another,Blondie,"rock, pop, female_vocalists, classic_rock, punk, 80s, new_wave, 70s",Pop,2012,206640,0.447,0.925,6,-3.414,0,0.0639,0.00355,0.00668,0.0361,0.819,162.365,4
TRNOPJB128F428B75D,The High Road,Broken Bells,"rock, alternative, indie, experimental, indie_rock, indie_pop",RnB,2010,231373,0.611,0.614,0,-7.364,1,0.0236,0.106,2.03e-05,0.209,0.611,79.987,4
